,smoking_status
47986,Smoker
47987,Smoker
47988,Smoker
47989,Smoker
47990,Smoker
47991,Smoker
47992,Smoker
47993,Smoker
47994,Smoker
47995,Smoker
47996,Smoker
47997,Smoker
47998,Smoker
47999,Smoker
48000,Smoker
48001,Smoker
48002,Smoker
48003,Smoker
48004,Smoker
48005,Smoker
48006,Smoker
48007,Smoker
48008,Smoker
48009,Smoker
48010,Smoker
48011,Smoker
48012,Smoker
48013,Smoker
48014,Smoker
48015,Smoker
48016,Smoker
48017,Smoker
48018,Smoker
48019,Smoker
48020,Smoker
48021,Smoker
48022,Smoker
48023,Smoker
48024,Smoker
48025,Smoker
48026,Smoker
48027,Smoker
48028,Smoker
48029,Smoker
48030,Smoker
48031,Smoker
48032,Smoker
48033,Smoker
48034,Smoker
48035,Smoker
48036,Smoker
48037,Smoker
48038,Smoker
48039,Smoker
48040,Smoker
48041,Smoker
48042,Smoker
48043,Smoker
48044,Smoker
48045,Smoker
48046,Smoker
48047,Smoker
48048,Smoker
48049,Smoker
48050,Smoker
48051,Smoker
48052,Smoker
48053,Smoker
48054,Smoker
48055,Smoker
48056,Smoker
48057,Smoker
48058,Smoker
48059,Smoker
48060,Smoker
48061,Smoker
48062,Smoker
48063,Smoker
48064,Smoker
48065,Smoker
48066,Smoker
48067,Smoker
48068,Smoker
48069,Smoker
48070,Smoker
48071,Smoker
48072,Smoker
48073,Smoker
48074,Smoker
48075,Smoker
48076,Smoker
48077,Smoker
48078,Smoker
48079,Smoker
48080,Smoker
48081,Smoker
48082,Smoker
48083,Smoker
48084,Smoker
48085,Smoker
48086,Smoker
48087,Smoker
48088,Smoker
48089,Smoker
48090,Smoker
48091,Smoker
48092,Smoker
48093,Smoker
48094,Smoker
48095,Smoker
48096,Smoker
48097,Smoker
48098,Smoker
48099,Smoker
48100,Smoker
48101,Smoker
48102,Smoker
48103,Smoker
48104,Smoker
48105,Smoker
48106,Smoker
48107,Smoker
48108,Smoker
48109,Smoker
48110,Smoker
48111,Smoker
48112,Smoker
48113,Smoker
48114,Smoker
48115,Smoker
48116,Smoker
48117,Smoker
48118,Smoker
48119,Smoker
48120,Smoker
48121,Smoker
48122,Smoker
48123,Smoker
48124,Smoker
48125,Smoker
48126,Smoker
48127,Smoker
48128,Smoker
48129,Smoker
48130,Smoker
48131,Smoker
48132,Smoker
48133,Smoker
48134,Smoker
48135,Smoker
48136,Smoker
48137,Smoker
48138,Smoker
48139,Smoker
48140,Smoker
48141,Smoker
48142,Smoker
48143,Smoker
48144,Smoker
48145,Smoker
48146,Smoker
48147,Smoker
48148,Smoker
48149,Smoker
48150,Smoker
48151,Smoker
48152,Smoker
48153,Smoker
48154,Smoker
48155,Smoker
48156,Smoker
48157,Smoker
48158,Smoker
48159,Smoker
48160,Smoker
48161,Smoker
48162,Smoker
48163,Smoker
48164,Smoker
48165,Smoker
48166,Smoker
48167,Smoker
48168,Smoker
48169,Smoker
48170,Smoker
48171,Smoker
48172,Smoker
48173,Smoker
48174,Smoker
48175,Smoker
48176,Smoker
48177,Smoker
48178,Smoker
48179,Smoker
48180,Smoker
48181,Smoker
48182,Smoker
48183,Smoker
48184,Smoker
48185,Smoker
48186,Smoker
48187,Smoker
48188,Smoker
48189,Smoker
48190,Smoker
48191,Smoker
48192,Smoker
48193,Smoker
48194,Smoker
48195,Smoker
48196,Smoker
48197,Smoker
48198,Smoker
48199,Smoker
48200,Smoker
48201,Smoker
48202,Smoker
48203,Smoker
48204,Smoker
48205,Smoker
48206,Smoker
48207,Smoker
48208,Smoker
48209,Smoker
48210,Smoker
48211,Smoker
48212,Smoker
48213,Smoker
48214,Smoker
48215,Smoker
48216,Smoker
48217,Smoker
48218,Smoker
48219,Smoker
48220,Smoker
48221,Smoker
48222,Smoker
48223,Smoker
48224,Smoker
48225,Smoker
48226,Smoker
48227,Smoker
48228,Smoker
48229,Smoker
48230,Smoker
48231,Smoker
48232,Smoker
48233,Smoker
48234,Smoker
48235,Smoker
48236,Smoker
48237,Smoker
48238,Smoker
48239,Smoker
48240,Smoker
48241,Smoker
48242,Smoker
48243,Smoker
48244,Smoker
48245,Smoker
48246,Smoker
48247,Smoker
48248,Smoker
48249,Smoker
48250,Smoker
48251,Smoker
48252,Smoker
48253,Smoker
48254,Smoker
48255,Smoker
48256,Smoker
48257,Smoker
48258,Smoker
48259,Smoker
48260,Smoker
48261,Smoker
48262,Smoker
48263,Smoker
48264,Smoker
48265,Smoker
48266,Smoker
48267,Smoker
48268,Smoker
48269,Smoker
48270,Smoker
48271,Smoker
48272,Smoker
48273,Smoker
48274,Smoker
48275,Smoker
48276,Smoker
48277,Smoker
48278,Smoker
48279,Smoker
48280,Smoker
48281,Smoker
48282,Smoker
48283,Smoker
48284,Smoker
48285,Smoker
48286,Smoker
48287,Smoker
48288,Smoker
48289,Smoker
48290,Smoker
48291,Smoker
48292,Smoker
48293,Smoker
48294,Smoker
48295,Smoker
48296,Smoker
48297,Smoker
48298,Smoker
48299,Smoker
48300,Smoker
48301,Smoker
48302,Smoker
48303,Smoker
48304,Smoker
48305,Smoker
48306,Smoker
48307,Smoker
48308,Smoker
48309,Smoker
48310,Smoker
48311,Smoker
48312,Smoker
48313,Smoker
48314,Smoker
48315,Smoker
48316,Smoker
48317,Smoker
48318,Smoker
48319,Smoker
48320,Smoker
48321,Smoker
48322,Smoker
48323,Smoker
48324,Smoker
48325,Smoker
48326,Smoker
48327,Smoker
48328,Smoker
48329,Smoker
48330,Smoker
48331,Smoker
48332,Smoker
48333,Smoker
48334,Smoker
48335,Smoker
48336,Smoker
48337,Smoker
48338,Smoker
48339,Smoker
48340,Smoker
48341,Smoker
48342,Smoker
48343,Smoker
48344,Smoker
48345,Smoker
48346,Smoker
48347,Smoker
48348,Smoker
48349,Smoker
48350,Smoker
48351,Smoker
48352,Smoker
48353,Smoker
48354,Smoker
48355,Smoker
48356,Smoker
48357,Smoker
48358,Smoker
48359,Smoker
48360,Smoker
48361,Smoker
48362,Smoker
48363,Smoker
48364,Smoker
48365,Smoker
48366,Smoker
48367,Smoker
48368,Smoker
48369,Smoker
48370,Smoker
48371,Smoker
48372,Smoker
48373,Smoker
48374,Smoker
48375,Smoker
48376,Smoker
48377,Smoker
48378,Smoker
48379,Smoker
48380,Smoker
48381,Smoker
48382,Smoker
48383,Smoker
48384,Smoker
48385,Smoker
48386,Smoker
48387,Smoker
48388,Smoker
48389,Smoker
48390,Smoker
48391,Smoker
48392,Smoker
48393,Smoker
48394,Smoker
48395,Smoker
48396,Smoker
48397,Smoker
48398,Smoker
48399,Smoker
48400,Smoker
48401,Smoker
48402,Smoker
48403,Smoker
48404,Smoker
48405,Smoker
48406,Smoker
48407,Smoker
48408,Smoker
48409,Smoker
48410,Smoker
48411,Smoker
48412,Smoker
48413,Smoker
48414,Smoker
48415,Smoker
48416,Smoker
48417,Smoker
48418,Smoker
48419,Smoker
48420,Smoker
48421,Smoker
48422,Smoker
48423,Smoker
48424,Smoker
48425,Smoker
48426,Smoker
48427,Smoker
48428,Smoker
48429,Smoker
48430,Smoker
48431,Smoker
48432,Smoker
48433,Smoker
48434,Smoker
48435,Smoker
48436,Smoker
48437,Smoker
48438,Smoker
48439,Smoker
48440,Smoker
48441,Smoker
48442,Smoker
48443,Smoker
48444,Smoker
48445,Smoker
48446,Smoker
48447,Smoker
48448,Smoker
48449,Smoker
48450,Smoker
48451,Smoker
48452,Smoker
48453,Smoker
48454,Smoker
48455,Smoker
48456,Smoker
48457,Smoker
48458,Smoker
48459,Smoker
48460,Smoker
48461,Smoker
48462,Smoker
48463,Smoker
48464,Smoker
48465,Smoker
48466,Smoker
48467,Smoker
48468,Smoker
48469,Smoker
48470,Smoker
48471,Smoker
48472,Smoker
48473,Smoker
48474,Smoker
48475,Smoker
48476,Smoker
48477,Smoker
48478,Smoker
48479,Smoker
48480,Smoker
48481,Smoker
48482,Smoker
48483,Smoker
48484,Smoker
48485,Smoker
48486,Smoker
48487,Smoker
48488,Smoker
48489,Smoker
48490,Smoker
48491,Smoker
48492,Smoker
48493,Smoker
48494,Smoker
48495,Smoker
48496,Smoker
48497,Smoker
48498,Smoker
48499,Smoker
48500,Smoker
48501,Smoker
48502,Smoker
48503,Smoker
48504,Smoker
48505,Smoker
48506,Smoker
48507,Smoker
48508,Smoker
48509,Smoker
48510,Smoker
48511,Smoker
48512,Smoker
48513,Smoker
48514,Smoker
48515,Smoker
48516,Smoker
48517,Smoker
48518,Smoker
48519,Smoker
48520,Smoker
48521,Smoker
48522,Smoker
48523,Smoker
48524,Smoker
48525,Smoker
48526,Smoker
48527,Smoker
48528,Smoker
48529,Smoker
48530,Smoker
48531,Smoker
48532,Smoker
48533,Smoker
48534,Smoker
48535,Smoker
48536,Smoker
48537,Smoker
48538,Smoker
48539,Smoker
48540,Smoker
48541,Smoker
48542,Smoker
48543,Smoker
48544,Smoker
48545,Smoker
48546,Smoker
48547,Smoker
48548,Smoker
48549,Smoker
48550,Smoker
48551,Smoker
48552,Smoker
48553,Smoker
48554,Smoker
48555,Smoker
48556,Smoker
48557,Smoker
48558,Smoker
48559,Smoker
48560,Smoker
48561,Smoker
48562,Smoker
48563,Smoker
48564,Smoker
48565,Smoker
48566,Smoker
48567,Smoker
48568,Smoker
48569,Smoker
48570,Smoker
48571,Smoker
48572,Smoker
48573,Smoker
48574,Smoker
48575,Smoker
48576,Smoker
48577,Smoker
48578,Smoker
48579,Smoker
48580,Smoker
48581,Smoker
48582,Smoker
48583,Smoker
48584,Smoker
48585,Smoker
48586,Smoker
48587,Smoker
48588,Smoker
48589,Smoker
48590,Smoker
48591,Smoker
48592,Smoker
48593,Smoker
48594,Smoker
48595,Smoker
48596,Smoker
48597,Smoker
48598,Smoker
48599,Smoker
48600,Smoker
48601,Smoker
48602,Smoker
48603,Smoker
48604,Smoker
48605,Smoker
48606,Smoker
48607,Smoker
48608,Smoker
48609,Smoker
48610,Smoker
48611,Smoker
48612,Smoker
48613,Smoker
48614,Smoker
48615,Smoker
48616,Smoker
48617,Smoker
48618,Smoker
48619,Smoker
48620,Smoker
48621,Smoker
48622,Smoker
48623,Smoker
48624,Smoker
48625,Smoker
48626,Smoker
48627,Smoker
48628,Smoker
48629,Smoker
48630,Smoker
48631,Smoker
48632,Smoker
48633,Smoker
48634,Smoker
48635,Smoker
48636,Smoker
48637,Smoker
48638,Smoker
48639,Smoker
48640,Smoker
48641,Smoker
48642,Smoker
48643,Smoker
48644,Smoker
48645,Smoker
48646,Smoker
48647,Smoker
48648,Smoker
48649,Smoker
48650,Smoker
48651,Smoker
48652,Smoker
48653,Smoker
48654,Smoker
48655,Smoker
48656,Smoker
48657,Smoker
48658,Smoker
48659,Smoker
48660,Smoker
48661,Smoker
48662,Smoker
48663,Smoker
48664,Smoker
48665,Smoker
48666,Smoker
48667,Smoker
48668,Smoker
48669,Smoker
48670,Smoker
48671,Smoker
48672,Smoker
48673,Smoker
48674,Smoker
48675,Smoker
48676,Smoker
48677,Smoker
48678,Smoker
48679,Smoker
48680,Smoker
48681,Smoker
48682,Smoker
48683,Smoker
48684,Smoker
48685,Smoker
48686,Smoker
48687,Smoker
48688,Smoker
48689,Smoker
48690,Smoker
48691,Smoker
48692,Smoker
48693,Smoker
48694,Smoker
48695,Smoker
48696,Smoker
48697,Smoker
48698,Smoker
48699,Smoker
48700,Smoker
48701,Smoker
48702,Smoker
48703,Smoker
48704,Smoker
48705,Smoker
48706,Smoker
48707,Smoker
48708,Smoker
48709,Smoker
48710,Smoker
48711,Smoker
48712,Smoker
48713,Smoker
48714,Smoker
48715,Smoker
48716,Smoker
48717,Smoker
48718,Smoker
48719,Smoker
48720,Smoker
48721,Smoker
48722,Smoker
48723,Smoker
48724,Smoker
48725,Smoker
48726,Smoker
48727,Smoker
48728,Smoker
48729,Smoker
48730,Smoker
48731,Smoker
48732,Smoker
48733,Smoker
48734,Smoker
48735,Smoker
48736,Smoker
48737,Smoker
48738,Smoker
48739,Smoker
48740,Smoker
48741,Smoker
48742,Smoker
48743,Smoker
48744,Smoker
48745,Smoker
48746,Smoker
48747,Smoker
48748,Smoker
48749,Smoker
48750,Smoker
48751,Smoker
48752,Smoker
48753,Smoker
48754,Smoker
48755,Smoker
48756,Smoker
48757,Smoker
48758,Smoker
48759,Smoker
48760,Smoker
48761,Smoker
48762,Smoker
48763,Smoker
48764,Smoker
48765,Smoker
48766,Smoker
48767,Smoker
48768,Smoker
48769,Smoker
48770,Smoker
48771,Smoker
48772,Smoker
48773,Smoker
48774,Smoker
48775,Smoker
48776,Smoker
48777,Smoker
48778,Smoker
48779,Smoker
48780,Smoker
48781,Smoker
48782,Smoker
48783,Smoker
48784,Smoker
48785,Smoker
48786,Smoker
48787,Smoker
48788,Smoker
48789,Smoker
48790,Smoker
48791,Smoker
48792,Smoker
48793,Smoker
48794,Smoker
48795,Smoker
48796,Smoker
48797,Smoker
48798,Smoker
48799,Smoker
48800,Smoker
48801,Smoker
48802,Smoker
48803,Smoker
48804,Smoker
48805,Smoker
48806,Smoker
48807,Smoker
48808,Smoker
48809,Smoker
48810,Smoker
48811,Smoker
48812,Smoker
48813,Smoker
48814,Smoker
48815,Smoker
48816,Smoker
48817,Smoker
48818,Smoker
48819,Smoker
48820,Smoker
48821,Smoker
48822,Smoker
48823,Smoker
48824,Smoker
48825,Smoker
48826,Smoker
48827,Smoker
48828,Smoker
48829,Smoker
48830,Smoker
48831,Smoker
48832,Smoker
48833,Smoker
48834,Smoker
48835,Smoker
48836,Smoker
48837,Smoker
48838,Smoker
48839,Smoker
48840,Smoker
48841,Smoker
48842,Smoker
48843,Smoker
48844,Smoker
48845,Smoker
48846,Smoker
48847,Smoker
48848,Smoker
48849,Smoker
48850,Smoker
48851,Smoker
48852,Smoker
48853,Smoker
48854,Smoker
48855,Smoker
48856,Smoker
48857,Smoker
48858,Smoker
48859,Smoker
48860,Smoker
48861,Smoker
48862,Smoker
48863,Smoker
48864,Smoker
48865,Smoker
48866,Smoker
48867,Smoker
48868,Smoker
48869,Smoker
48870,Smoker
48871,Smoker
48872,Smoker
48873,Smoker
48874,Smoker
48875,Smoker
48876,Smoker
48877,Smoker
48878,Smoker
48879,Smoker
48880,Smoker
48881,Smoker
48882,Smoker
48883,Smoker
48884,Smoker
48885,Smoker
48886,Smoker
48887,Smoker
48888,Smoker
48889,Smoker
48890,Smoker
48891,Smoker
48892,Smoker
48893,Smoker
48894,Smoker
48895,Smoker
48896,Smoker
48897,Smoker
48898,Smoker
48899,Smoker
48900,Smoker
48901,Smoker
48902,Smoker
48903,Smoker
48904,Smoker
48905,Smoker
48906,Smoker
48907,Smoker
48908,Smoker
48909,Smoker
48910,Smoker
48911,Smoker
48912,Smoker
48913,Smoker
48914,Smoker
48915,Smoker
48916,Smoker
48917,Smoker
48918,Smoker
48919,Smoker
48920,Smoker
48921,Smoker
48922,Smoker
48923,Smoker
48924,Smoker
48925,Smoker
48926,Smoker
48927,Smoker
48928,Smoker
48929,Smoker
48930,Smoker
48931,Smoker
48932,Smoker
48933,Smoker
48934,Smoker
48935,Smoker
48936,Smoker
48937,Smoker
48938,Smoker
48939,Smoker
48940,Smoker
48941,Smoker
48942,Smoker
48943,Smoker
48944,Smoker
48945,Smoker
48946,Smoker
48947,Smoker
48948,Smoker
48949,Smoker
48950,Smoker
48951,Smoker
48952,Smoker
48953,Smoker
48954,Smoker
48955,Smoker
48956,Smoker
48957,Smoker
48958,Smoker
48959,Smoker
48960,Smoker
48961,Smoker
48962,Smoker
48963,Smoker
48964,Smoker
48965,Smoker
48966,Smoker
48967,Smoker
48968,Smoker
48969,Smoker
48970,Smoker
48971,Smoker
48972,Smoker
48973,Smoker
48974,Smoker
48975,Smoker
48976,Smoker
48977,Smoker
48978,Smoker
48979,Smoker
48980,Smoker
48981,Smoker
48982,Smoker
48983,Smoker
48984,Smoker
48985,Smoker
48986,Smoker
48987,Smoker
48988,Smoker
48989,Smoker
48990,Smoker
48991,Smoker
48992,Smoker
48993,Smoker
48994,Smoker
48995,Smoker
48996,Smoker
48997,Smoker
48998,Smoker
48999,Smoker
49000,Smoker
49001,Smoker
49002,Smoker
49003,Smoker
49004,Smoker
49005,Smoker
49006,Smoker
49007,Smoker
49008,Smoker
49009,Smoker
49010,Smoker
49011,Smoker
49012,Smoker
49013,Smoker
49014,Smoker
49015,Smoker
49016,Smoker
49017,Smoker
49018,Smoker
49019,Smoker
49020,Smoker
49021,Smoker
49022,Smoker
49023,Smoker
49024,Smoker
49025,Smoker
49026,Smoker
49027,Smoker
49028,Smoker
49029,Smoker
49030,Smoker
49031,Smoker
49032,Smoker
49033,Smoker
49034,Smoker
49035,Smoker
49036,Smoker
49037,Smoker
49038,Smoker
49039,Smoker
49040,Smoker
49041,Smoker
49042,Smoker
49043,Smoker
49044,Smoker
49045,Smoker
49046,Smoker
49047,Smoker
49048,Smoker
49049,Smoker
49050,Smoker
49051,Smoker
49052,Smoker
49053,Smoker
49054,Smoker
49055,Smoker
49056,Smoker
49057,Smoker
49058,Smoker
49059,Smoker
49060,Smoker
49061,Smoker
49062,Smoker
49063,Smoker
49064,Smoker
49065,Smoker
49066,Smoker
49067,Smoker
49068,Smoker
49069,Smoker
49070,Smoker
49071,Smoker
49072,Smoker
49073,Smoker
49074,Smoker
49075,Smoker
49076,Smoker
49077,Smoker
49078,Smoker
49079,Smoker
49080,Smoker
49081,Smoker
49082,Smoker
49083,Smoker
49084,Smoker
49085,Smoker
49086,Smoker
49087,Smoker
49088,Smoker
49089,Smoker
49090,Smoker
49091,Smoker
49092,Smoker
49093,Smoker
49094,Smoker
49095,Smoker
49096,Smoker
49097,Smoker
49098,Smoker
49099,Smoker
49100,Smoker
49101,Smoker
49102,Smoker
49103,Smoker
49104,Smoker
49105,Smoker
49106,Smoker
49107,Smoker
49108,Smoker
49109,Smoker
49110,Smoker
49111,Smoker
49112,Smoker
49113,Smoker
49114,Smoker
49115,Smoker
49116,Smoker
49117,Smoker
49118,Smoker
49119,Smoker
49120,Smoker
49121,Smoker
49122,Smoker
49123,Smoker
49124,Smoker
49125,Smoker
49126,Smoker
49127,Smoker
49128,Smoker
49129,Smoker
49130,Smoker
49131,Smoker
49132,Smoker
49133,Smoker
49134,Smoker
49135,Smoker
49136,Smoker
49137,Smoker
49138,Smoker
49139,Smoker
49140,Smoker
49141,Smoker
49142,Smoker
49143,Smoker
49144,Smoker
49145,Smoker
49146,Smoker
49147,Smoker
49148,Smoker
49149,Smoker
49150,Smoker
49151,Smoker
49152,Smoker
49153,Smoker
49154,Smoker
49155,Smoker
49156,Smoker
49157,Smoker
49158,Smoker
49159,Smoker
49160,Smoker
49161,Smoker
49162,Smoker
49163,Smoker
49164,Smoker
49165,Smoker
49166,Smoker
49167,Smoker
49168,Smoker
49169,Smoker
49170,Smoker
49171,Smoker
49172,Smoker
49173,Smoker
49174,Smoker
49175,Smoker
49176,Smoker
49177,Smoker
49178,Smoker
49179,Smoker
49180,Smoker
49181,Smoker
49182,Smoker
49183,Smoker
49184,Smoker
49185,Smoker
49186,Smoker
49187,Smoker
49188,Smoker
49189,Smoker
49190,Smoker
49191,Smoker
49192,Smoker
49193,Smoker
49194,Smoker
49195,Smoker
49196,Smoker
49197,Smoker
49198,Smoker
49199,Smoker
49200,Smoker
49201,Smoker
49202,Smoker
49203,Smoker
49204,Smoker
49205,Smoker
49206,Smoker
49207,Smoker
49208,Smoker
49209,Smoker
49210,Smoker
49211,Smoker
49212,Smoker
49213,Smoker
49214,Smoker
49215,Smoker
49216,Smoker
49217,Smoker
49218,Smoker
49219,Smoker
49220,Smoker
49221,Smoker
49222,Smoker
49223,Smoker
49224,Smoker
49225,Smoker
49226,Smoker
49227,Smoker
49228,Smoker
49229,Smoker
49230,Smoker
49231,Smoker
49232,Smoker
49233,Smoker
49234,Smoker
49235,Smoker
49236,Smoker
49237,Smoker
49238,Smoker
49239,Smoker
49240,Smoker
49241,Smoker
49242,Smoker
49243,Smoker
49244,Smoker
49245,Smoker
49246,Smoker
49247,Smoker
49248,Smoker
49249,Smoker
49250,Smoker
49251,Smoker
49252,Smoker
49253,Smoker
49254,Smoker
49255,Smoker
49256,Smoker
49257,Smoker
49258,Smoker
49259,Smoker
49260,Smoker
49261,Smoker
49262,Smoker
49263,Smoker
49264,Smoker
49265,Smoker
49266,Smoker
49267,Smoker
49268,Smoker
49269,Smoker
49270,Smoker
49271,Smoker
49272,Smoker
49273,Smoker
49274,Smoker
49275,Smoker
49276,Smoker
49277,Smoker
49278,Smoker
49279,Smoker
49280,Smoker
49281,Smoker
49282,Smoker
49283,Smoker
49284,Smoker
49285,Smoker
49286,Smoker
49287,Smoker
49288,Smoker
49289,Smoker
49290,Smoker
49291,Smoker
49292,Smoker
49293,Smoker
49294,Smoker
49295,Smoker
49296,Smoker
49297,Smoker
49298,Smoker
49299,Smoker
49300,Smoker
49301,Smoker
49302,Smoker
49303,Smoker
49304,Smoker
49305,Smoker
49306,Smoker
49307,Smoker
49308,Smoker
49309,Smoker
49310,Smoker
49311,Smoker
49312,Smoker
49313,Smoker
49314,Smoker
49315,Smoker
49316,Smoker
49317,Smoker
49318,Smoker
49319,Smoker
49320,Smoker
49321,Smoker
49322,Smoker
49323,Smoker
49324,Smoker
49325,Smoker
49326,Smoker
49327,Smoker
49328,Smoker
49329,Smoker
49330,Smoker
49331,Smoker
49332,Smoker
49333,Smoker
49334,Smoker
49335,Smoker
49336,Smoker
49337,Smoker
49338,Smoker
49339,Smoker
49340,Smoker
49341,Smoker
49342,Smoker
49343,Smoker
49344,Smoker
49345,Smoker
49346,Smoker
49347,Smoker
49348,Smoker
49349,Smoker
49350,Smoker
49351,Smoker
49352,Smoker
49353,Smoker
49354,Smoker
49355,Smoker
49356,Smoker
49357,Smoker
49358,Smoker
49359,Smoker
49360,Smoker
49361,Smoker
49362,Smoker
49363,Smoker
49364,Smoker
49365,Smoker
49366,Smoker
49367,Smoker
49368,Smoker
49369,Smoker
49370,Smoker
49371,Smoker
49372,Smoker
49373,Smoker
49374,Smoker
49375,Smoker
49376,Smoker
49377,Smoker
49378,Smoker
49379,Smoker
49380,Smoker
49381,Smoker
49382,Smoker
49383,Smoker
49384,Smoker
49385,Smoker
49386,Smoker
49387,Smoker
49388,Smoker
49389,Smoker
49390,Smoker
49391,Smoker
49392,Smoker
49393,Smoker
49394,Smoker
49395,Smoker
49396,Smoker
49397,Smoker
49398,Smoker
49399,Smoker
49400,Smoker
49401,Smoker
49402,Smoker
49403,Smoker
49404,Smoker
49405,Smoker
49406,Smoker
49407,Smoker
49408,Smoker
49409,Smoker
49410,Smoker
49411,Smoker
49412,Smoker
49413,Smoker
49414,Smoker
49415,Smoker
49416,Smoker
49417,Smoker
49418,Smoker
49419,Smoker
49420,Smoker
49421,Smoker
49422,Smoker
49423,Smoker
49424,Smoker
49425,Smoker
49426,Smoker
49427,Smoker
49428,Smoker
49429,Smoker
49430,Smoker
49431,Smoker
49432,Smoker
49433,Smoker
49434,Smoker
49435,Smoker
49436,Smoker
49437,Smoker
49438,Smoker
49439,Smoker
49440,Smoker
49441,Smoker
49442,Smoker
49443,Smoker
49444,Smoker
49445,Smoker
49446,Smoker
49447,Smoker
49448,Smoker
49449,Smoker
49450,Smoker
49451,Smoker
49452,Smoker
49453,Smoker
49454,Smoker
49455,Smoker
49456,Smoker
49457,Smoker
49458,Smoker
49459,Smoker
49460,Smoker
49461,Smoker
49462,Smoker
49463,Smoker
49464,Smoker
49465,Smoker
49466,Smoker
49467,Smoker
49468,Smoker
49469,Smoker
49470,Smoker
49471,Smoker
49472,Smoker
49473,Smoker
49474,Smoker
49475,Smoker
49476,Smoker
49477,Smoker
49478,Smoker
49479,Smoker
49480,Smoker
49481,Smoker
49482,Smoker
49483,Smoker
49484,Smoker
49485,Smoker
49486,Smoker
49487,Smoker
49488,Smoker
49489,Smoker
49490,Smoker
49491,Smoker
49492,Smoker
49493,Smoker
49494,Smoker
49495,Smoker
49496,Smoker
49497,Smoker
49498,Smoker
49499,Smoker
49500,Smoker
49501,Smoker
49502,Smoker
49503,Smoker
49504,Smoker
49505,Smoker
49506,Smoker
49507,Smoker
49508,Smoker
49509,Smoker
49510,Smoker
49511,Smoker
49512,Smoker
49513,Smoker
49514,Smoker
49515,Smoker
49516,Smoker
49517,Smoker
49518,Smoker
49519,Smoker
49520,Smoker
49521,Smoker
49522,Smoker
49523,Smoker
49524,Smoker
49525,Smoker
49526,Smoker
49527,Smoker
49528,Smoker
49529,Smoker
49530,Smoker
49531,Smoker
49532,Smoker
49533,Smoker
49534,Smoker
49535,Smoker
49536,Smoker
49537,Smoker
49538,Smoker
49539,Smoker
49540,Smoker
49541,Smoker
49542,Smoker
49543,Smoker
49544,Smoker
49545,Smoker
49546,Smoker
49547,Smoker
49548,Smoker
49549,Smoker
49550,Smoker
49551,Smoker
49552,Smoker
49553,Smoker
49554,Smoker
49555,Smoker
49556,Smoker
49557,Smoker
49558,Smoker
49559,Smoker
49560,Smoker
49561,Smoker
49562,Smoker
49563,Smoker
49564,Smoker
49565,Smoker
49566,Smoker
49567,Smoker
49568,Smoker
49569,Smoker
49570,Smoker
49571,Smoker
49572,Smoker
49573,Smoker
49574,Smoker
49575,Smoker
49576,Smoker
49577,Smoker
49578,Smoker
49579,Smoker
49580,Smoker
49581,Smoker
49582,Smoker
49583,Smoker
49584,Smoker
49585,Smoker
49586,Smoker
49587,Smoker
49588,Smoker
49589,Smoker
49590,Smoker
49591,Smoker
49592,Smoker
49593,Smoker
49594,Smoker
49595,Smoker
49596,Smoker
49597,Smoker
49598,Smoker
49599,Smoker
49600,Smoker
49601,Smoker
49602,Smoker
49603,Smoker
49604,Smoker
49605,Smoker
49606,Smoker
49607,Smoker
49608,Smoker
49609,Smoker
49610,Smoker
49611,Smoker
49612,Smoker
49613,Smoker
49614,Smoker
49615,Smoker
49616,Smoker
49617,Smoker
49618,Smoker
49619,Smoker
49620,Smoker
49621,Smoker
49622,Smoker
49623,Smoker
49624,Smoker
49625,Smoker
49626,Smoker
49627,Smoker
49628,Smoker
49629,Smoker
49630,Smoker
49631,Smoker
49632,Smoker
49633,Smoker
49634,Smoker
49635,Smoker
49636,Smoker
49637,Smoker
49638,Smoker
49639,Smoker
49640,Smoker
49641,Smoker
49642,Smoker
49643,Smoker
49644,Smoker
49645,Smoker
49646,Smoker
49647,Smoker
49648,Smoker
49649,Smoker
49650,Smoker
49651,Smoker
49652,Smoker
49653,Smoker
49654,Smoker
49655,Smoker
49656,Smoker
49657,Smoker
49658,Smoker
49659,Smoker
49660,Smoker
49661,Smoker
49662,Smoker
49663,Smoker
49664,Smoker
49665,Smoker
49666,Smoker
49667,Smoker
49668,Smoker
49669,Smoker
49670,Smoker
49671,Smoker
49672,Smoker
49673,Smoker
49674,Smoker
49675,Smoker
49676,Smoker
49677,Smoker
49678,Smoker
49679,Smoker
49680,Smoker
49681,Smoker
49682,Smoker
49683,Smoker
49684,Smoker
49685,Smoker
49686,Smoker
49687,Smoker
49688,Smoker
49689,Smoker
49690,Smoker
49691,Smoker
49692,Smoker
49693,Smoker
49694,Smoker
49695,Smoker
49696,Smoker
49697,Smoker
49698,Smoker
